"[run number]","scenarios","n","rayon","quarantaine","p-immuniser","p-symptomatiques","p-asymptomatiques","p-retablies","p-mort","p-vacciner","[step]","count turtles with [state = 3]/ n"
"932","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","142","0.107"
"935","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","190","0.595"
"931","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","362","0.621"
"936","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","134","0.22"
"934","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","248","0.483"
"937","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","240","0.638"
"933","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","360","0.505"
"938","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","207","0.307"
"941","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","133","0.062"
"940","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","371","0.632"
"939","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","400","0.516"
"945","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","222","0.658"
"942","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","289","0.454"
"943","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","204","0.256"
"946","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","312","0.587"
"944","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","248","0.216"
"947","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","282","0.656"
"952","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","188","0.46"
"948","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","250","0.476"
"949","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","236","0.458"
"951","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","342","0.673"
"950","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","349","0.699"
"953","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","170","0.361"
"954","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","148","0.18"
"955","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","254","0.507"
"958","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","232","0.695"
"960","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","205","0.696"
"956","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","240","0.645"
"962","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","88","0.07"
"959","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","261","0.589"
"957","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","267","0.487"
"966","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","237","0.529"
"965","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","260","0.505"
"969","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","177","0.456"
"963","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","213","0.203"
"961","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","347","0.345"
"964","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","368","0.586"
"968","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","189","0.201"
"967","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","273","0.347"
"974","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","185","0.427"
"973","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","170","0.303"
"970","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","341","0.526"
"972","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","237","0.352"
"976","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","248","0.336"
"975","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","359","0.6"
"971","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","450","0.566"
"978","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","162","0.328"
"977","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","337","0.474"
"979","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","236","0.422"
"981","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","267","0.504"
"980","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","243","0.386"
"982","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","166","0.36"
"984","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","249","0.536"
"983","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","219","0.284"
"987","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","153","0.249"
"986","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","283","0.565"
"985","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","237","0.221"
"989","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","246","0.561"
"988","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","253","0.53"
"990","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","211","0.442"
"991","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","147","0.255"
"992","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","172","0.38"
"996","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","148","0.19"
"995","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","175","0.277"
"993","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","185","0.313"
"997","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","157","0.287"
"1000","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","187","0.394"
"998","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","271","0.3"
"999","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","266","0.373"
"994","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.15","283","0.264"
"1004","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","147","0.28"
"1002","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","163","0.253"
"1001","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","327","0.477"
"1003","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","229","0.272"
"1007","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","123","0.141"
"1010","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","128","0.193"
"1005","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","194","0.269"
"1009","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","227","0.287"
"1008","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","223","0.289"
"1006","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","245","0.261"
"1011","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","138","0.156"
"1013","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","123","0.15"
"1012","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","226","0.353"
"1018","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","113","0.08"
"1015","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","181","0.249"
"1017","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","159","0.325"
"1016","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","187","0.265"
"1014","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","388","0.396"
"1020","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","210","0.308"
"1021","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","154","0.169"
"1019","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","266","0.251"
"1025","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","115","0.232"
"1024","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","162","0.176"
"1027","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","109","0.113"
"1026","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","161","0.23"
"1022","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","250","0.239"
"1028","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","201","0.262"
"1023","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","361","0.311"
"1031","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","199","0.424"
"1029","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","224","0.168"
"1030","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","258","0.255"
"1034","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","151","0.159"
"1032","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","213","0.247"
"1033","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","171","0.131"
"1038","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","70","0.017"
"1036","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","176","0.351"
"1035","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","211","0.378"
"1040","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","147","0.176"
"1043","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","126","0.208"
"1042","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","182","0.346"
"1037","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","232","0.265"
"1041","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","217","0.225"
"1044","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","110","0.072"
"1039","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.2","280","0.29"
"1049","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","121","0.2"
"1046","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","153","0.173"
"1047","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","201","0.335"
"1051","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","146","0.202"
"1045","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","325","0.433"
"1048","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","202","0.242"
"1050","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","187","0.211"
"1052","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","201","0.167"
"1054","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","174","0.215"
"1058","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","122","0.15"
"1056","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","122","0.132"
"1055","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","178","0.122"
"1059","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","189","0.219"
"1060","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","146","0.139"
"1053","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","275","0.174"
"1063","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","104","0.087"
"1057","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","243","0.214"
"1062","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","201","0.383"
"1064","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","155","0.301"
"1061","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","154","0.132"
"1067","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","80","0.073"
"1072","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","48","0.016"
"1069","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","148","0.248"
"1066","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","140","0.06"
"1065","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","225","0.259"
"1070","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","141","0.099"
"1071","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","237","0.3"
"1074","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","160","0.221"
"1078","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","68","0.066"
"1068","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","301","0.316"
"1077","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","139","0.192"
"1073","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","200","0.112"
"1080","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","85","0.031"
"1075","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","181","0.146"
"1083","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","75","0.066"
"1079","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","141","0.137"
"1081","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","132","0.134"
"1082","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","114","0.063"
"1076","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.25","275","0.258"
"1086","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","49","0.01"
"1085","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","140","0.196"
"1087","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","114","0.175"
"1090","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","130","0.139"
"1088","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","160","0.136"
"1089","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","191","0.238"
"1092","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","159","0.154"
"1091","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","186","0.163"
"1084","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","283","0.199"
"1093","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","147","0.132"
"1097","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","102","0.121"
"1095","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","138","0.184"
"1094","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","173","0.091"
"1096","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","158","0.171"
"1101","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","115","0.083"
"1098","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","174","0.115"
"1099","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","168","0.169"
"1102","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","112","0.039"
"1104","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","108","0.103"
"1105","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","122","0.111"
"1100","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","229","0.197"
"1103","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","183","0.133"
"1108","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","99","0.046"
"1106","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","125","0.085"
"1107","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","180","0.242"
"1109","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","163","0.192"
"1112","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","152","0.269"
"1111","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","156","0.141"
"1114","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","120","0.16"
"1113","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","102","0.025"
"1115","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","139","0.102"
"1110","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","265","0.213"
"1117","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","125","0.126"
"1119","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","133","0.175"
"1116","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","181","0.171"
"1120","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","148","0.177"
"1118","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.3","202","0.249"
"1123","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","151","0.147"
"1125","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","85","0.077"
"1124","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","126","0.057"
"1121","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","266","0.173"
"1122","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","226","0.139"
"1126","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","150","0.211"
"1127","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","144","0.106"
"1128","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","139","0.128"
"1131","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","104","0.086"
"1130","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","127","0.038"
"1133","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","95","0.067"
"1132","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","146","0.179"
"1134","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","121","0.094"
"1135","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","119","0.105"
"1137","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","98","0.066"
"1129","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","246","0.141"
"1136","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","114","0.064"
"1139","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","102","0.095"
"1140","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","80","0.072"
"1138","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","149","0.052"
"1141","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","121","0.042"
"1144","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","129","0.14"
"1142","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","139","0.125"
"1146","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","100","0.109"
"1147","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","89","0.029"
"1145","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","149","0.081"
"1149","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","69","0.051"
"1148","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","147","0.097"
"1143","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","248","0.153"
"1152","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","96","0.065"
"1151","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","120","0.084"
"1155","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","102","0.09"
"1154","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","117","0.14"
"1153","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","152","0.131"
"1150","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","178","0.076"
"1163","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","75","0.05"
"1156","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","177","0.105"
"1162","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","137","0.106"
"1159","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","158","0.056"
"1161","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","151","0.06"
"1160","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","157","0.112"
"1158","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","253","0.23"
"1164","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","114","0.053"
"1166","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","64","0.036"
"1157","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.35","300","0.199"
"1169","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","52","0.014"
"1165","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","126","0.058"
"1167","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","142","0.091"
"1170","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","103","0.038"
"1168","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","124","0.073"
"1171","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","73","0.057"
"1174","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","74","0.064"
"1173","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","109","0.063"
"1179","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","65","0.06"
"1175","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","134","0.033"
"1180","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","74","0.054"
"1178","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","93","0.057"
"1176","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","108","0.095"
"1181","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","70","0.048"
"1172","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","197","0.135"
"1182","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","48","0.022"
"1177","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","149","0.101"
"1186","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","72","0.096"
"1188","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","60","0.026"
"1185","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","93","0.078"
"1187","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","91","0.072"
"1189","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","121","0.141"
"1184","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","141","0.077"
"1191","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","75","0.069"
"1190","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","139","0.107"
"1183","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","229","0.102"
"1197","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","89","0.09"
"1195","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","123","0.148"
"1193","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","147","0.096"
"1192","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","190","0.126"
"1194","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","192","0.107"
"1196","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","143","0.089"
"1201","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","60","0.033"
"1198","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","141","0.128"
"1199","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","95","0.03"
"1200","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.4","93","0.105"
"1203","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","85","0.051"
"1202","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","115","0.091"
"1205","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","95","0.086"
"1204","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","103","0.056"
"1206","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","103","0.085"
"1208","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","98","0.107"
"1207","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","150","0.057"
"1209","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","124","0.068"
"1211","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","124","0.072"
"1212","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","106","0.045"
"1213","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","110","0.052"
"1215","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","112","0.065"
"1210","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","178","0.057"
"1216","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","101","0.066"
"1214","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","171","0.08"
"1221","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","64","0.035"
"1219","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","78","0.073"
"1217","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","181","0.074"
"1224","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","72","0.055"
"1226","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","82","0.108"
"1218","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","168","0.071"
"1222","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","160","0.063"
"1220","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","210","0.064"
"1229","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","75","0.029"
"1223","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","216","0.057"
"1230","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","98","0.067"
"1228","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","174","0.089"
"1227","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","175","0.049"
"1232","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","127","0.068"
"1225","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","313","0.153"
"1236","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","52","0.016"
"1231","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.45","158","0.098"
